time_s,phase_idx,phase_name,x_m,y_m,vx_cm_s,vy_cm_s,speed_cm_s
5.189999999999934,3,STRAIGHT,3.0859647802363126,-3.76309545820273,-87.84147697715336,-148.3810723821888,172.43279188952462
5.199999999999934,3,STRAIGHT,3.07744411510529,-3.778134702546335,-83.78243468563606,-151.82885481015043,173.41135347725827
5.209999999999933,3,STRAIGHT,3.069001353096862,-3.792887767686941,-84.75295679585653,-144.54271128149998,167.55792750642203
5.219999999999933,3,STRAIGHT,3.0606225804388285,-3.8075951389789737,-82.94488189018443,-148.35559733757793,169.96834026713975
5.229999999999933,3,STRAIGHT,3.0522155172059087,-3.822389108001991,-84.5944666042186,-147.11631806757123,169.7039623043936
5.239999999999933,3,STRAIGHT,3.0438237264269477,-3.837432599528747,-83.5253658703805,-153.0171693483863,174.32940331215974
5.2499999999999325,3,STRAIGHT,3.035480489521166,-3.852257325228852,-84.75139412371686,-146.0614657029303,168.86903377825632
5.259999999999932,3,STRAIGHT,3.0269462441524393,-3.8673122531383357,-83.67168076123852,-151.38173127659954,172.96640924095988
5.269999999999932,3,STRAIGHT,3.018388585538215,-3.8821978190360156,-86.95348473298544,-147.15905840894058,170.92892376369633
5.279999999999932,3,STRAIGHT,3.0101273358704486,-3.8969070095357523,-79.4948284852806,-146.72188633787852,166.87342414671525
5.289999999999932,3,STRAIGHT,3.0017675832276134,-3.911605530225611,-86.00865968974199,-146.97307732001673,170.2896796595186
5.299999999999931,3,STRAIGHT,2.9936526355929307,-3.9260432129165053,-77.60989462834776,-142.3290858557997,162.11373916103113
5.309999999999931,3,STRAIGHT,2.9853679766161143,-3.940686307326805,-85.80659227052737,-147.00936999832882,170.219053411732
5.319999999999931,3,STRAIGHT,2.977031497668829,-3.955509871270355,-81.81922134710773,-149.4848777017669,170.4116006713135
5.329999999999931,3,STRAIGHT,2.9688047467378174,-3.9700454087326382,-82.79467287463672,-142.51228993290982,164.81720370865372
5.339999999999931,3,STRAIGHT,2.9605433461738664,-3.9847572043487793,-82.22075128357929,-149.73834727589664,170.82688484706742
5.34999999999993,3,STRAIGHT,2.9522522772846105,-3.999248603732808,-83.2329752071469,-142.03426957148616,164.6252164601132
5.35999999999993,3,STRAIGHT,2.943976056458548,-4.013869348616663,-82.29957258485898,-148.58366551644636,169.85383512288936
5.36999999999993,3,STRAIGHT,2.9355376808670175,-4.028441747031863,-86.0538766713344,-144.33865008819308,168.04438580163003
5.37999999999993,3,STRAIGHT,2.9272909293978504,-4.042790299608497,-79.74174134108046,-142.79905197646332,163.5552339654236
5.3899999999999295,3,STRAIGHT,2.9190923281803496,-4.056998416551799,-83.28440926391102,-141.37954975911816,164.08677556868986
5.399999999999929,3,STRAIGHT,2.9108350312866045,-4.071210853323387,-82.00653617973502,-142.38215444520972,164.30992021377696
5.409999999999929,3,STRAIGHT,2.902349577626784,-4.085448443251537,-88.39231930249827,-143.74936841076885,168.7515423045661
5.419999999999929,3,STRAIGHT,2.8937536537927127,-4.099877690199467,-83.96454840109845,-144.58244647052675,167.19488393968024
5.429999999999929,3,STRAIGHT,2.8851012106759995,-4.1141118390151075,-88.19198873138161,-140.97432978807348,166.28766802018916
5.4399999999999284,3,STRAIGHT,2.8766909862322447,-4.128086539280998,-81.15533167550451,-138.80400214714714,160.78786916750397
5.449999999999928,3,STRAIGHT,2.868378401869489,-4.141976057173824,-84.10535417242616,-138.68731868242168,162.19704979989257
5.459999999999928,3,STRAIGHT,2.860137480203566,-4.155983507836634,-81.11195686632125,-140.82781749987663,162.51653370799696
5.469999999999928,3,STRAIGHT,2.8518138052643045,-4.170117538964279,-84.53135632080821,-141.24048040124535,164.60383806403186
5.479999999999928,3,STRAIGHT,2.8433706378326398,-4.1845880425617015,-82.3110363906703,-145.3198026132784,167.01183114758203
5.489999999999927,3,STRAIGHT,2.8349271296335807,-4.198894960463723,-85.77063815907934,-141.85556551633618,165.76973136907492
5.499999999999927,3,STRAIGHT,2.82676028843989,-4.212954406557845,-78.75571179981007,-139.4613191303533,160.1621730455509
5.509999999999927,3,STRAIGHT,2.8185049571833565,-4.2270465440730405,-85.03425285800262,-141.81413350469,165.3543849458029
5.519999999999927,3,STRAIGHT,2.8105829878736763,-4.240907681952676,-75.1781543468,-136.00284236629042,155.39796659770462
5.5299999999999265,3,STRAIGHT,2.8022796031499015,-4.25500618684275,-86.80344396378051,-142.04992437530825,166.47227666793043
5.539999999999926,3,STRAIGHT,2.7940478060943743,-4.269171244630494,-80.9561397294427,-142.86160323950975,164.20515899342553
5.549999999999926,3,STRAIGHT,2.78571585203296,-4.2832956806525,-84.65079164431863,-139.99669945867555,163.59960997915786
