time_s,jump_idx,requested_height_cm,phase,height_cm,vz_cm_s,measured_rise_cm,ground_contact
0.9500000000000006,0,20.0,airborne,33.21055240864892,-115.97324681457944,20.905742106766343,0
0.9600000000000006,0,20.0,airborne,31.99195381950275,-125.78426841911379,20.905742106766343,0
0.9700000000000006,0,20.0,airborne,30.67524526261115,-135.5952316900211,20.905742106766343,0
0.9800000000000006,0,20.0,airborne,29.260427918361426,-145.4060465207112,20.905742106766343,0
0.9900000000000007,0,20.0,landing,27.91992854232057,-142.1651723411602,20.905742106766343,0
1.0000000000000007,0,20.0,landing,26.418566294295488,-155.5214386152829,20.905742106766343,0
1.0100000000000007,0,20.0,landing,24.785137866037985,-168.43529884146133,20.905742106766343,0
1.0200000000000007,0,20.0,landing,23.028089236996603,-180.43818214700082,20.905742106766343,0
1.0300000000000007,0,20.0,landing,21.15750004635093,-190.98823326241734,20.905742106766343,1
1.0400000000000007,0,20.0,stand,19.17686690736599,-194.5397508181567,20.905742106766343,1
1.0500000000000007,0,20.0,stand,17.50034665590684,-141.69326268427665,20.905742106766343,1
1.0600000000000007,0,20.0,stand,16.59502725509959,-56.148776586753094,20.905742106766343,1
1.0700000000000007,0,20.0,stand,16.498209919410154,19.533248612971313,20.905742106766343,1
1.0800000000000007,0,20.0,stand,17.082826523371484,82.33591324718778,20.905742106766343,1
1.0900000000000007,0,20.0,stand,18.183256115993267,125.54012690948497,20.905742106766343,1
1.1000000000000008,0,20.0,stand,19.499472671767233,132.33779333302996,20.905742106766343,1
1.1100000000000008,0,20.0,stand,20.766174865537575,122.56311361151255,20.905742106766343,0
1.1200000000000008,0,20.0,stand,21.9311049389927,112.44822999508138,20.905742106766343,0
1.1300000000000008,0,20.0,stand,22.99515089099203,102.38617004528676,20.905742106766343,0
1.1400000000000008,0,20.0,stand,23.961923667438384,92.62671687488698,20.905742106766343,0
1.1500000000000008,0,20.0,stand,24.828276616388507,82.64556842917995,20.905742106766343,0
1.1600000000000008,0,20.0,stand,25.59506853447723,72.70748421039933,20.905742106766343,0
1.1700000000000008,0,20.0,stand,26.26272492221956,62.80907669699427,20.905742106766343,0
1.1800000000000008,0,20.0,stand,26.834417975316892,53.16607267529635,20.905742106766343,0
1.1900000000000008,0,20.0,stand,27.306697768047666,43.26900803186414,20.905742106766343,0
1.2000000000000008,0,20.0,stand,27.680069017720673,33.38522572196998,20.905742106766343,0
1.2100000000000009,0,20.0,stand,27.95472181489242,23.521083040280953,20.905742106766343,0
1.2200000000000009,0,20.0,stand,28.13083434244929,13.673258567013328,20.905742106766343,0
1.2300000000000009,0,20.0,stand,28.208544226680836,3.8374554151799787,20.905742106766343,0
1.2400000000000009,0,20.0,stand,28.185122542511117,-6.208079491382047,20.905742106766343,0
1.2500000000000009,0,20.0,stand,28.064462428452703,-15.968857273126746,20.905742106766343,0
1.260000000000001,0,20.0,stand,27.846209431661496,-25.731051641895842,20.905742106766343,0
1.270000000000001,0,20.0,stand,27.530263938495313,-35.50521420563005,20.905742106766343,0
1.280000000000001,0,20.0,stand,27.116505673625518,-45.29094301564084,20.905742106766343,0
1.290000000000001,0,20.0,stand,26.60483470298059,-55.08551367701513,20.905742106766343,0
1.300000000000001,0,20.0,stand,25.995179354780646,-64.88621583792731,20.905742106766343,0
1.310000000000001,0,20.0,stand,25.287493890922043,-74.68958993448578,20.905742106766343,0
1.320000000000001,0,20.0,stand,24.481760220479735,-84.49650184488732,20.905742106766343,0
1.330000000000001,0,20.0,stand,23.580791882449855,-94.07862553123915,20.905742106766343,0
1.340000000000001,0,20.0,stand,22.580864350116965,-103.93831738999799,20.905742106766343,0
1.350000000000001,0,20.0,stand,21.47949638184776,-114.01585258051969,20.905742106766343,0
1.360000000000001,0,20.0,stand,20.29319604872591,-120.912869916091,20.905742106766343,1
1.370000000000001,0,20.0,stand,19.09699559642742,-116.58444037043276,20.905742106766343,1
1.380000000000001,0,20.0,stand,18.07807619649171,-88.22088377133619,20.905742106766343,1
1.390000000000001,0,20.0,stand,17.45981362049417,-43.01052296676473,20.905742106766343,1
1.400000000000001,0,20.0,stand,17.310046932128422,2.965362527444719,20.905742106766343,1
1.410000000000001,0,20.0,stand,17.586182514399358,43.12156951071644,20.905742106766343,1
1.420000000000001,0,20.0,stand,18.215241961401762,74.71616376284642,20.905742106766343,1
1.430000000000001,0,20.0,stand,19.086972873070167,93.34387519455191,20.905742106766343,1
1.440000000000001,0,20.0,stand,19.965190045864702,83.74611785467809,20.905742106766343,0
1.450000000000001,0,20.0,stand,20.742663387200135,73.74548427498647,20.905742106766343,0
1.460000000000001,0,20.0,stand,21.420225935098287,63.76910997841727,20.905742106766343,0
1.470000000000001,0,20.0,stand,21.998284095056377,53.83596689183444,20.905742106766343,0
1.480000000000001,0,20.0,stand,22.477249879572405,43.94155242338202,20.905742106766343,0
1.490000000000001,0,20.0,stand,22.857454767825708,34.07629186869836,20.905742106766343,0
1.500000000000001,0,20.0,stand,23.139130401095215,24.230503124711493,20.905742106766343,0
1.5100000000000011,0,20.0,stand,23.3224327579214,14.399067501838337,20.905742106766343,0
1.5200000000000011,0,20.0,stand,23.40747581777442,4.574962644737815,20.905742106766343,0
1.5300000000000011,0,20.0,stand,23.39430870195307,-5.243870526411571,20.905742106766343,0
1.5400000000000011,0,20.0,stand,23.282971497852568,-15.060099368469555,20.905742106766343,0
1.5500000000000012,0,20.0,stand,23.073477783900703,-24.875467496331492,20.905742106766343,0
1.5600000000000012,0,20.0,stand,22.765835000906726,-34.69002776247495,20.905742106766343,0
1.5700000000000012,0,20.0,stand,22.360051365757016,-44.50383729860345,20.905742106766343,0
1.5800000000000012,0,20.0,stand,21.856133641345778,-54.31696582300153,20.905742106766343,0
1.5900000000000012,0,20.0,stand,21.25408880365781,-64.12941405105089,20.905742106766343,0
1.6000000000000012,0,20.0,stand,20.571340518883872,-70.19777516563728,20.905742106766343,1
1.6100000000000012,0,20.0,stand,19.866598416713536,-69.76798823615901,20.905742106766343,1
1.6200000000000012,0,20.0,stand,19.206466387151945,-62.64705221093042,20.905742106766343,1
1.6300000000000012,0,20.0,stand,18.6639635121637,-46.9247460313111,20.905742106766343,1
1.6400000000000012,0,20.0,stand,18.34265603837394,-21.646601709677153,20.905742106766343,1
1.6500000000000012,0,20.0,stand,18.28194583166642,4.017872086344551,20.905742106766343,1
1.6600000000000013,0,20.0,stand,18.462346912138887,26.900988242931305,20.905742106766343,1
1.6700000000000013,0,20.0,stand,18.841591370053095,44.75951366358931,20.905742106766343,1
1.6800000000000013,0,20.0,stand,19.35618633080695,53.78729537853256,20.905742106766343,1
1.6900000000000013,0,20.0,stand,19.838111356398368,44.18778782766614,20.905742106766343,1
1.7000000000000013,0,20.0,stand,20.220668927552648,34.295654138595566,20.905742106766343,1
1.7100000000000013,0,20.0,stand,20.504239089051374,24.399907707289874,20.905742106766343,1
1.7200000000000013,0,20.0,stand,20.688957691262665,14.522528381130625,20.905742106766343,1
1.7300000000000013,0,20.0,stand,20.77501871241913,4.664085207071623,20.905742106766343,1
1.7400000000000013,0,20.0,stand,20.76287568745193,-5.096212290561478,20.905742106766343,1
1.7500000000000013,0,20.0,stand,20.655683776565034,-14.381054188710934,20.905742106766343,1
1.7600000000000013,0,20.0,stand,20.460332746667174,-22.835795341483955,20.905742106766343,1
1.7700000000000014,0,20.0,stand,20.191090421923814,-29.288871801635292,20.905742106766343,1
1.7800000000000014,0,20.0,stand,19.875930897545693,-32.347331868828135,20.905742106766343,1
1.7900000000000014,0,20.0,stand,19.565895667926352,-29.520763995338022,20.905742106766343,1
1.8000000000000014,0,20.0,stand,19.322269136522248,-20.54287814381694,20.905742106766343,1
1.8100000000000014,0,20.0,stand,19.18761740448324,-8.531443401302822,20.905742106766343,1
1.8200000000000014,0,20.0,stand,19.177223135554485,3.848870983599807,20.905742106766343,1
1.8300000000000014,0,20.0,stand,19.284253499084407,14.831193331464853,20.905742106766343,1
1.8400000000000014,0,20.0,stand,19.483764857482154,22.71096717179843,20.905742106766343,1
1.8500000000000014,0,20.0,stand,19.73270009043895,26.06841076060048,20.905742106766343,1
1.8600000000000014,0,20.0,stand,19.961295071473277,19.635767859714928,20.905742106766343,1
1.8700000000000014,0,20.0,stand,20.099974521922228,9.96328989257005,20.905742106766343,1
1.8800000000000014,0,20.0,stand,20.14072417490487,0.21333993215912372,20.905742106766343,1
1.8900000000000015,0,20.0,stand,20.088757937734332,-8.365111212176808,20.905742106766343,1
1.9000000000000015,0,20.0,stand,19.966482457484684,-14.410160882289622,20.905742106766343,1
1.9100000000000015,0,20.0,stand,19.803065507855877,-17.15604178344281,20.905742106766343,1
1.9200000000000015,0,20.0,stand,19.63351476269855,-16.366110573743935,20.905742106766343,1
1.9300000000000015,0,20.0,stand,19.490141211439514,-12.466876631911198,20.905742106766343,1
1.9400000000000015,0,20.0,stand,19.401884448646122,-6.165870189389838,20.905742106766343,1
1.9500000000000015,0,20.0,stand,19.38417704337338,1.219149086768471,20.905742106766343,1
1.9600000000000015,0,20.0,stand,19.440724456915127,8.528409476857906,20.905742106766343,1
1.9700000000000015,0,20.0,stand,19.5646352479196,14.772940993011725,20.905742106766343,1
1.9800000000000015,0,20.0,stand,19.741144064092506,19.303998154354307,20.905742106766343,1
1.9900000000000015,0,20.0,stand,19.94314030316202,19.589327092269805,20.905742106766343,1
2.0000000000000013,0,20.0,stand,20.11674833939589,15.701560388080626,20.905742106766343,1
2.010000000000001,0,20.0,stand,20.24570378913197,10.930632281062255,20.905742106766343,1
2.020000000000001,0,20.0,stand,20.32295069172951,5.511078183572526,20.905742106766343,1
2.0300000000000007,0,20.0,stand,20.343172562932246,-0.3288609584598059,20.905742106766343,1
2.0400000000000005,0,20.0,stand,20.30586132478279,-5.919871851985812,20.905742106766343,1
2.0500000000000003,0,20.0,stand,20.21758532807849,-10.611292267873322,20.905742106766343,1
2.06,0,20.0,stand,20.090087556222127,-13.975783115289858,20.905742106766343,1
2.07,0,20.0,stand,19.938524873499272,-15.673309993615137,20.905742106766343,1
2.0799999999999996,0,20.0,stand,19.785384286429224,-14.695514695983444,20.905742106766343,1
2.0899999999999994,0,20.0,stand,19.657942955156294,-11.15811909173435,20.905742106766343,1
2.099999999999999,0,20.0,stand,19.5768607062195,-5.909964355277302,20.905742106766343,1
2.109999999999999,0,20.0,stand,19.553249686996065,0.015472820763304251,20.905742106766343,1
2.1199999999999988,0,20.0,stand,19.58810622783611,5.727710116926021,20.905742106766343,1
2.1299999999999986,0,20.0,stand,19.67525469390838,10.547035100205065,20.905742106766343,1
2.1399999999999983,0,20.0,stand,19.80205280340945,13.782331518644265,20.905742106766343,1
2.149999999999998,0,20.0,stand,19.94655940558325,14.702649079690588,20.905742106766343,1
2.159999999999998,0,20.0,stand,20.0716944957401,10.871774594823256,20.905742106766343,1
2.1699999999999977,0,20.0,stand,20.153751620111006,6.351112569868751,20.905742106766343,1
2.1799999999999975,0,20.0,stand,20.187424684676845,1.3218978499955485,20.905742106766343,1
2.1899999999999973,0,20.0,stand,20.16916097713641,-3.9103696049537944,20.905742106766343,1
2.199999999999997,0,20.0,stand,20.100477930673218,-8.746214462920806,20.905742106766343,1
2.209999999999997,0,20.0,stand,19.99231876351978,-11.898815688211664,20.905742106766343,1
2.2199999999999966,0,20.0,stand,19.86654247974132,-12.724387573854443,20.905742106766343,1
2.2299999999999964,0,20.0,stand,19.745458233957393,-11.433416000556598,20.905742106766343,1
2.239999999999996,0,20.0,stand,19.649299011144567,-8.334974872333271,20.905742106766343,1
2.249999999999996,0,20.0,stand,19.590019889155123,-4.2199957495995655,20.905742106766343,1
2.259999999999996,0,20.0,stand,19.574903804441536,0.2996979033606984,20.905742106766343,1
2.2699999999999956,0,20.0,stand,19.60397125921731,4.576234367003981,20.905742106766343,1
2.2799999999999954,0,20.0,stand,19.6715691195304,8.079590274820097,20.905742106766343,1
2.289999999999995,0,20.0,stand,19.767154298882108,10.357628627160233,20.905742106766343,1
2.299999999999995,0,20.0,stand,19.874526938855308,10.466290027306892,20.905742106766343,1
2.3099999999999947,0,20.0,stand,19.964303175243124,7.383848856581709,20.905742106766343,1
2.3199999999999945,0,20.0,stand,20.007512101425878,2.1940907223111257,20.905742106766343,1
2.3299999999999943,0,20.0,stand,19.996282961999363,-3.3194145523286847,20.905742106766343,1
2.339999999999994,0,20.0,stand,19.932422553962436,-8.31014336478919,20.905742106766343,1
2.349999999999994,0,20.0,stand,19.82676353801581,-11.70766546872849,20.905742106766343,1
2.3599999999999937,0,20.0,stand,19.704239341053253,-12.25403292644177,20.905742106766343,1
2.3699999999999934,0,20.0,stand,19.59437605977778,-9.910258169889556,20.905742106766343,1
2.3799999999999932,0,20.0,stand,19.520304815481097,-5.562547266062843,20.905742106766343,1
2.389999999999993,0,20.0,stand,19.494868378294083,-0.5028744011768508,20.905742106766343,1
2.399999999999993,0,20.0,stand,19.518992548737227,4.346784346308268,20.905742106766343,1
2.4099999999999926,0,20.0,stand,19.58780529367493,8.448360713965538,20.905742106766343,1
2.4199999999999924,0,20.0,stand,19.690616840414325,11.300706965174685,20.905742106766343,1
2.429999999999992,0,20.0,stand,19.812201551663104,12.544570920821311,20.905742106766343,1
2.439999999999992,0,20.0,stand,19.937269607655566,12.255229441101207,20.905742106766343,1
2.4499999999999917,0,20.0,stand,20.037262662731226,7.917795801486904,20.905742106766343,1
2.4599999999999915,0,20.0,stand,20.08074315131371,2.0771051730748993,20.905742106766343,1
2.4699999999999913,0,20.0,stand,20.066454160589736,-3.7024962024377364,20.905742106766343,1
2.479999999999991,0,20.0,stand,19.999641849973752,-8.454420931419934,20.905742106766343,1
2.489999999999991,0,20.0,stand,19.89636994615668,-11.284843520492812,20.905742106766343,1
2.4999999999999907,0,20.0,stand,19.78024361167886,-11.412032740372771,20.905742106766343,1
2.5099999999999905,0,20.0,stand,19.67973165651816,-8.845846310047827,20.905742106766343,1
2.5199999999999902,0,20.0,stand,19.61487799098571,-4.58551940866248,20.905742106766343,1
2.52999999999999,0,20.0,stand,19.599214316286247,0.46424724999052003,20.905742106766343,1
2.53999999999999,0,20.0,stand,19.63298834449666,5.227771572824647,20.905742106766343,1
2.5499999999999896,0,20.0,stand,19.70897011456002,9.013229231329747,20.905742106766343,1
2.5599999999999894,0,20.0,stand,19.814679926450772,11.404430268007113,20.905742106766343,1
2.569999999999989,0,20.0,stand,19.933404190067623,11.710347814906843,20.905742106766343,1
2.579999999999989,0,20.0,stand,20.034378509177287,8.915421908878612,20.905742106766343,1
2.5899999999999888,0,20.0,stand,20.102283347727496,5.260094505589231,20.905742106766343,1
2.5999999999999885,0,20.0,stand,20.129084419252866,0.9039892469007228,20.905742106766343,1
2.6099999999999883,1,35.0,stand,20.114915372147284,-3.0522264584137893,0.0,1
2.619999999999988,1,35.0,stand,20.06472372977812,-6.14309184566256,0.01416904710558331,1
2.629999999999988,1,35.0,stand,19.993059406064468,-7.6165471762319745,0.06436068947474616,1
2.6399999999999877,1,35.0,stand,19.917049273568484,-7.369217694799389,0.13602501318839832,1
2.6499999999999875,1,35.0,stand,19.852813025713026,-5.620076993685998,0.21203514568438053,1
2.6599999999999873,1,35.0,stand,19.812506816643204,-2.8804334121039785,0.27627139353983976,1
2.669999999999987,1,35.0,stand,19.802190267319535,0.2025719186615288,0.3165776026096606,1
2.679999999999987,1,35.0,stand,19.82159334066701,3.038648549288578,0.3268941519333296,1
2.6899999999999866,1,35.0,stand,19.86595812404783,5.262941203126855,0.3074910785858531,1
2.6999999999999864,1,35.0,stand,19.92718002160867,6.5549182550078395,0.26312629520503783,1
2.709999999999986,1,35.0,stand,19.994614826277388,6.704668398210679,0.20190439764419532,1
2.719999999999986,1,35.0,stand,20.055990423300944,5.591707885474539,0.134469592975478,1
2.7299999999999858,1,35.0,stand,20.095828560436743,2.5276627829524654,0.07309399595192001,1
2.7399999999999856,1,35.0,stand,20.09723351056763,-1.442521208287732,0.033255858816122474,1
2.7499999999999853,1,35.0,stand,20.06090784553118,-4.977945969013288,0.031850908685235324,1
2.759999999999985,1,35.0,stand,19.996227512935825,-7.254338426764326,0.06817657372168717,1
2.769999999999985,1,35.0,stand,19.918348842864045,-7.924913824076965,0.1328569063170415,1
2.7799999999999847,1,35.0,stand,19.843410918032827,-7.004084082765363,0.2107355763888208,1
2.7899999999999845,1,35.0,stand,19.78602504119236,-4.749981041555821,0.2856735012200379,1
2.7999999999999843,1,35.0,stand,19.756262981133546,-1.737084882359232,0.34305937806050624,1
2.809999999999984,1,35.0,stand,19.756897690970774,1.3707479760698476,0.37282143811931956,1
2.819999999999984,1,35.0,stand,19.7889762947634,4.210370874114199,0.37218672828208954,1
2.8299999999999836,1,35.0,stand,19.84351341338446,6.150012743491943,0.34010812448946326,1
2.8399999999999834,1,35.0,stand,19.911060899171147,7.002579171429316,0.2855710058684041,1
2.849999999999983,1,35.0,stand,19.979977884509545,6.653989077891518,0.21802352008171988,1
2.859999999999983,1,35.0,stand,20.03721598431248,4.810962504747783,0.1491065347433207,1
2.869999999999983,1,35.0,stand,20.066808201386227,1.6297852329679234,0.09186843494038699,1
2.8799999999999826,1,35.0,stand,20.062193285204017,-1.8221376733065429,0.06227621786663862,1
2.8899999999999824,1,35.0,stand,20.026108715396358,-4.681017249653693,0.0668911340488465,1
2.899999999999982,1,35.0,stand,19.967678625181374,-6.45418691264219,0.10297570385650878,1
2.909999999999982,1,35.0,stand,19.899173114230784,-6.9381078297626475,0.16140579407149247,1
2.9199999999999817,1,35.0,stand,19.83352988499287,-6.157707930751386,0.2299113050220819,1
2.9299999999999815,1,35.0,stand,19.782167671363716,-4.340008950113401,0.2955545342599952,1
2.9399999999999813,1,35.0,stand,19.752854405504763,-1.9538472642290312,0.3469167478891505,1
2.949999999999981,1,35.0,stand,19.748078490046854,0.48350890301849603,0.3762300137481023,1
2.959999999999981,1,35.0,stand,19.765982816465534,2.591105618979205,0.38100592920601306,1
2.9699999999999807,1,35.0,stand,19.801411853020383,4.081899316150101,0.36310160278733017,1
2.9799999999999804,1,35.0,stand,19.846964659700134,4.748439582863253,0.3276725662324842,1
2.9899999999999802,1,35.0,stand,19.893449593418747,4.44936327973615,0.28211975955273194,1
2.99999999999998,1,35.0,stand,19.929014225440948,2.8856240524209222,0.235634825834119,1
3.00999999999998,1,35.0,crouch,19.768206303757747,-16.967410704072183,0.235634825834119,0
3.0199999999999796,1,35.0,crouch,19.555345280089295,-24.097821192208045,0.235634825834119,0
3.0299999999999794,1,35.0,crouch,19.27095248988134,-31.455896228574154,0.235634825834119,0
3.039999999999979,1,35.0,crouch,18.908121372566384,-39.59242030184741,0.235634825834119,0
3.049999999999979,1,35.0,crouch,18.460382394398017,-48.28970565413705,0.235634825834119,0
3.0599999999999787,1,35.0,crouch,17.92324249374804,-57.371993391853515,0.235634825834119,0
