time_s,phase,core_height_cm,vertical_speed_cm_s,ground_contact,x_cm,vx_cm_s
9.899999999999999911e-01,0.000000000000000000e+00,1.836509544958390094e+01,-4.591364884293074766e+00,1.000000000000000000e+00,1.006752022117224357e+02,1.198118573622823533e+02
1.000000000000000000e+00,0.000000000000000000e+00,1.832103329407120285e+01,-4.563515314532160083e+00,1.000000000000000000e+00,1.018461695776111924e+02,1.151885362642590422e+02
1.010000000000000009e+00,0.000000000000000000e+00,1.828170078178147762e+01,-3.606691171078704183e+00,1.000000000000000000e+00,1.030365873268730468e+02,1.196384726472379754e+02
1.020000000000000018e+00,0.000000000000000000e+00,1.826777727241617910e+01,-6.081431802525882890e-02,1.000000000000000000e+00,1.042354920166864929e+02,1.199385343736621508e+02
1.030000000000000027e+00,0.000000000000000000e+00,1.830711490413055742e+01,5.914574937625008744e+00,1.000000000000000000e+00,1.054416229850866955e+02,1.210111950407328294e+02
1.040000000000000036e+00,0.000000000000000000e+00,1.838618843869517860e+01,7.019042990054398246e+00,1.000000000000000000e+00,1.066381643554185246e+02,1.179046701697846515e+02
1.050000000000000044e+00,0.000000000000000000e+00,1.843330686988790390e+01,1.945129670718479087e+00,1.000000000000000000e+00,1.078504023501721747e+02,1.233679480459887117e+02
1.060000000000000053e+00,0.000000000000000000e+00,1.844331191543994208e+01,-8.652248316998746303e-01,1.000000000000000000e+00,1.090592093169559860e+02,1.218931750347682197e+02
1.070000000000000062e+00,0.000000000000000000e+00,1.843161980762456054e+01,-2.008726849779029155e+00,1.000000000000000000e+00,1.102752881242345069e+02,1.211251701776713219e+02
1.080000000000000071e+00,0.000000000000000000e+00,1.842032399418991417e+01,-1.267948363638118137e+00,1.000000000000000000e+00,1.114603527017981008e+02,1.166099310890480183e+02
1.090000000000000080e+00,0.000000000000000000e+00,1.842065568727151259e+01,-5.618189491164132798e-01,1.000000000000000000e+00,1.126600393016382640e+02,1.218257176732522709e+02
1.100000000000000089e+00,0.000000000000000000e+00,1.842218482114335387e+01,-3.784235220297378910e-01,1.000000000000000000e+00,1.138649942772097035e+02,1.211950311677493914e+02
1.110000000000000098e+00,0.000000000000000000e+00,1.839939242536699737e+01,-5.008883507766478616e+00,1.000000000000000000e+00,1.150761694503990640e+02,1.208553617610990614e+02
1.120000000000000107e+00,0.000000000000000000e+00,1.833840751420916604e+01,-7.717880030903150335e+00,1.000000000000000000e+00,1.162575032395965167e+02,1.161252659110120931e+02
1.130000000000000115e+00,0.000000000000000000e+00,1.824887054475215109e+01,-9.672926024970680103e+00,1.000000000000000000e+00,1.174719104343711251e+02,1.215073816604612631e+02
1.140000000000000124e+00,0.000000000000000000e+00,1.816928392130597203e+01,-7.101176084931813293e+00,1.000000000000000000e+00,1.186889342182926583e+02,1.218728932879359377e+02
1.150000000000000133e+00,0.000000000000000000e+00,1.813298851065314565e+01,-2.316183934498697194e+00,1.000000000000000000e+00,1.199128280908573316e+02,1.226450027590093868e+02
1.160000000000000142e+00,0.000000000000000000e+00,1.811931282338964522e+01,-6.863612124460914954e-01,1.000000000000000000e+00,1.211154773305568284e+02,1.185962775075705338e+02
1.169999999999999929e+00,0.000000000000000000e+00,1.813356918886361413e+01,1.273359877202020041e+00,1.000000000000000000e+00,1.223386965403147713e+02,1.244247826310208609e+02
1.179999999999999938e+00,0.000000000000000000e+00,1.816466864465905573e+01,4.087350071542738661e+00,1.000000000000000000e+00,1.235532829501811278e+02,1.194879668024969419e+02
1.189999999999999947e+00,0.000000000000000000e+00,1.821298637949569610e+01,5.506023934525591912e+00,1.000000000000000000e+00,1.247889645775255332e+02,1.230361808926003562e+02
1.199999999999999956e+00,0.000000000000000000e+00,1.826059838493976528e+01,3.346274413409640935e+00,1.000000000000000000e+00,1.259968952075253128e+02,1.217717290986400656e+02
1.209999999999999964e+00,0.000000000000000000e+00,1.829486236035083735e+01,2.673445352024095278e+00,1.000000000000000000e+00,1.272041716015843917e+02,1.209997295040699470e+02
1.219999999999999973e+00,0.000000000000000000e+00,1.832568960933791402e+01,2.761227442903031903e+00,1.000000000000000000e+00,1.284093605819225843e+02,1.201674256092063189e+02
1.229999999999999982e+00,0.000000000000000000e+00,1.836757622000425982e+01,4.489993104283876768e+00,1.000000000000000000e+00,1.296117893191372445e+02,1.202326036104435474e+02
1.239999999999999991e+00,0.000000000000000000e+00,1.841612811602041688e+01,3.539759977088051457e+00,1.000000000000000000e+00,1.307928514649205738e+02,1.164343472960241570e+02
1.250000000000000000e+00,0.000000000000000000e+00,1.842396302333875013e+01,-1.911858387123010594e+00,1.000000000000000000e+00,1.319949143694672955e+02,1.221585990083162443e+02
1.260000000000000009e+00,0.000000000000000000e+00,1.839802917697656426e+01,-3.239488132142199994e+00,1.000000000000000000e+00,1.331856792465285935e+02,1.170273209676617228e+02
1.270000000000000018e+00,0.000000000000000000e+00,1.836051466250949815e+01,-4.779261456794547946e+00,1.000000000000000000e+00,1.343870232129697229e+02,1.219594855111212297e+02
1.280000000000000027e+00,0.000000000000000000e+00,1.833189140802140216e+01,-2.283841727051567183e+00,1.000000000000000000e+00,1.355992293402742916e+02,1.211630775316300515e+02
1.290000000000000036e+00,0.000000000000000000e+00,1.833798474571310066e+01,2.123701833030983810e+00,1.000000000000000000e+00,1.368122622719216963e+02,1.214898648177253619e+02
1.300000000000000044e+00,0.000000000000000000e+00,1.838621559230241687e+01,4.866079361018719851e+00,1.000000000000000000e+00,1.380051405536369202e+02,1.174402341649719546e+02
1.310000000000000053e+00,0.000000000000000000e+00,1.842804552786216377e+01,3.227777761330444140e+00,1.000000000000000000e+00,1.391987283051560382e+02,1.181843865104158056e+02
1.320000000000000062e+00,0.000000000000000000e+00,1.844962405493464530e+01,2.818453553254534616e-01,1.000000000000000000e+00,1.404196511605274793e+02,1.240114663541023106e+02
1.330000000000000071e+00,0.000000000000000000e+00,1.844715585692541993e+01,-1.457700774343593686e+00,1.000000000000000000e+00,1.416450252803129217e+02,1.230807937175456743e+02
1.340000000000000080e+00,0.000000000000000000e+00,1.841904499172348864e+01,-4.234038910267614142e+00,1.000000000000000000e+00,1.428705505373184792e+02,1.219767247072559968e+02
1.350000000000000089e+00,0.000000000000000000e+00,1.837734491985155216e+01,-4.883388150052839549e+00,1.000000000000000000e+00,1.440878972241313818e+02,1.214094199732185473e+02
1.360000000000000098e+00,0.000000000000000000e+00,1.832711296149107127e+01,-5.289047129721773821e+00,1.000000000000000000e+00,1.452963890796334567e+02,1.206025623531677127e+02
1.370000000000000107e+00,0.000000000000000000e+00,1.828989986534935852e+01,-2.885836849574110907e+00,1.000000000000000000e+00,1.464765694801949678e+02,1.162471953405862450e+02
1.380000000000000115e+00,0.000000000000000000e+00,1.827580686759865358e+01,-2.315052501987219014e+00,1.000000000000000000e+00,1.476503174363731716e+02,1.177801837176005932e+02
1.390000000000000124e+00,0.000000000000000000e+00,1.825136080312110920e+01,-3.559509557014089332e+00,1.000000000000000000e+00,1.488462233540516593e+02,1.223308174349160709e+02
1.400000000000000133e+00,0.000000000000000000e+00,1.823196133851496370e+01,-1.673495765061603802e+00,1.000000000000000000e+00,1.500543216815371750e+02,1.213417618641747140e+02
1.410000000000000142e+00,0.000000000000000000e+00,1.823852460569849043e+01,1.781066641340917522e+00,1.000000000000000000e+00,1.512650694564752598e+02,1.208962022479798151e+02
1.419999999999999929e+00,0.000000000000000000e+00,1.829211766984316156e+01,7.080757141130078480e+00,1.000000000000000000e+00,1.524779031710587276e+02,1.215084707585389907e+02
1.429999999999999938e+00,0.000000000000000000e+00,1.838865095230138991e+01,9.492867400291489233e+00,1.000000000000000000e+00,1.536772279901670686e+02,1.183089353756337658e+02
1.439999999999999947e+00,0.000000000000000000e+00,1.846676635710602454e+01,5.787021427038720134e+00,1.000000000000000000e+00,1.548971104386027662e+02,1.223189758242988034e+02
1.449999999999999956e+00,0.000000000000000000e+00,1.850167068643782997e+01,1.906266687192431197e+00,1.000000000000000000e+00,1.560947817638082995e+02,1.177121657254888305e+02
1.459999999999999964e+00,0.000000000000000000e+00,1.849795686231925274e+01,-2.536184348187350057e+00,1.000000000000000000e+00,1.573066886330452405e+02,1.229655353635415054e+02
1.469999999999999973e+00,0.000000000000000000e+00,1.846288582886986163e+01,-4.879408981511793364e+00,1.000000000000000000e+00,1.585173695583406470e+02,1.213878016515625973e+02
1.479999999999999982e+00,0.000000000000000000e+00,1.840681510625313422e+01,-6.530657233991435717e+00,1.000000000000000000e+00,1.597248159299145698e+02,1.201287476595034320e+02
1.489999999999999991e+00,0.000000000000000000e+00,1.833827810125114155e+01,-7.618714402362505744e+00,1.000000000000000000e+00,1.609215157719516753e+02,1.193049967924964250e+02
1.500000000000000000e+00,0.000000000000000000e+00,1.826905446455855397e+01,-6.514575766340454877e+00,1.000000000000000000e+00,1.621140498591561823e+02,1.193305187505993246e+02
1.510000000000000009e+00,0.000000000000000000e+00,1.822087717450011013e+01,-5.311262597103205252e+00,1.000000000000000000e+00,1.632847646830464043e+02,1.152788704857678113e+02
1.520000000000000018e+00,0.000000000000000000e+00,1.816943858509560883e+01,-5.986315584090277753e+00,1.000000000000000000e+00,1.644645441883175181e+02,1.199286886285101872e+02
1.530000000000000027e+00,0.000000000000000000e+00,1.813402004625755737e+01,-2.057764641735897460e+00,1.000000000000000000e+00,1.656343398981089194e+02,1.150194236927902836e+02
1.540000000000000036e+00,0.000000000000000000e+00,1.813032920191264807e+01,9.654475455902410408e-01,1.000000000000000000e+00,1.668287938559816723e+02,1.193004296929948111e+02
1.550000000000000044e+00,0.000000000000000000e+00,1.816969254295736746e+01,5.018434458559791977e+00,1.000000000000000000e+00,1.680218628009607755e+02,1.194434960395709879e+02
1.560000000000000053e+00,0.000000000000000000e+00,1.825131149517638462e+01,9.573114327751227393e+00,1.000000000000000000e+00,1.692215975742988974e+02,1.202598319099485167e+02
1.570000000000000062e+00,0.000000000000000000e+00,1.837243349172863560e+01,1.259804091086105160e+01,1.000000000000000000e+00,1.704035205743800248e+02,1.163218103879512455e+02
1.580000000000000071e+00,0.000000000000000000e+00,1.848564436753366991e+01,8.309520241480255365e+00,1.000000000000000000e+00,1.716040769022991981e+02,1.221502784087394673e+02
1.590000000000000080e+00,0.000000000000000000e+00,1.855547130953382506e+01,5.099406287376403668e+00,1.000000000000000000e+00,1.727775361975031672e+02,1.165523076935244546e+02
1.600000000000000089e+00,0.000000000000000000e+00,1.858150697623148062e+01,6.391093353176493519e-01,1.000000000000000000e+00,1.739953077937105377e+02,1.215286622492088640e+02
1.610000000000000098e+00,0.000000000000000000e+00,1.857234671893742473e+01,-2.169421558434335928e+00,1.000000000000000000e+00,1.752101142896025010e+02,1.215955280832529297e+02
1.620000000000000107e+00,0.000000000000000000e+00,1.854405714320592580e+01,-4.524771678313056711e+00,1.000000000000000000e+00,1.764243610695288282e+02,1.225861501381705523e+02
1.630000000000000115e+00,0.000000000000000000e+00,1.848442910668336125e+01,-8.199309891259590088e+00,1.000000000000000000e+00,1.776541715056959561e+02,1.229724391109565431e+02
1.640000000000000124e+00,0.000000000000000000e+00,1.840023387817689482e+01,-9.047863471887678699e+00,1.000000000000000000e+00,1.788614551935577310e+02,1.188163875586184588e+02
1.650000000000000133e+00,0.000000000000000000e+00,1.831795871589432068e+01,-9.019558444842088463e+00,1.000000000000000000e+00,1.800936487678424953e+02,1.255889655249664116e+02
1.660000000000000142e+00,0.000000000000000000e+00,1.824131476939919239e+01,-8.239472333199904241e+00,1.000000000000000000e+00,1.813261462215164102e+02,1.242491325046183732e+02
1.670000000000000151e+00,0.000000000000000000e+00,1.816149641233887380e+01,-8.079921614749776992e+00,1.000000000000000000e+00,1.825628021388290563e+02,1.230048821654842612e+02
1.679999999999999938e+00,0.000000000000000000e+00,1.809769094952751800e+01,-5.785481498749930118e+00,1.000000000000000000e+00,1.837871022912874537e+02,1.221960395206103982e+02
1.689999999999999947e+00,0.000000000000000000e+00,1.806486117200949693e+01,-1.588992697879072713e+00,1.000000000000000000e+00,1.849849442396112238e+02,1.181618999151964999e+02
1.699999999999999956e+00,0.000000000000000000e+00,1.807722367188091184e+01,7.726640599087640782e-01,1.000000000000000000e+00,1.862015114185281845e+02,1.235871523098689835e+02
1.709999999999999964e+00,0.000000000000000000e+00,1.810141811540800916e+01,2.170311064012196312e+00,1.000000000000000000e+00,1.874012052495226044e+02,1.224722130163631277e+02
1.719999999999999973e+00,0.000000000000000000e+00,1.814071258068107539e+01,4.796700437859588106e+00,1.000000000000000000e+00,1.886317063081216645e+02,1.226096894539054745e+02
1.729999999999999982e+00,0.000000000000000000e+00,1.821594301163554519e+01,8.727278790153075505e+00,1.000000000000000000e+00,1.898563788903921079e+02,1.222323219758978325e+02
1.739999999999999991e+00,0.000000000000000000e+00,1.832912175211872352e+01,1.149908347785054730e+01,1.000000000000000000e+00,1.910795605045364312e+02,1.224203733211470819e+02
1.750000000000000000e+00,0.000000000000000000e+00,1.841234475495690504e+01,5.963016970418121510e+00,1.000000000000000000e+00,1.922986985230480741e+02,1.217333991547589420e+02
1.760000000000000009e+00,0.000000000000000000e+00,1.846059484845795140e+01,4.051864340133268350e+00,1.000000000000000000e+00,1.934653771755240541e+02,1.129211157946741366e+02
1.770000000000000018e+00,0.000000000000000000e+00,1.848827035191643020e+01,1.005865607197718781e+00,1.000000000000000000e+00,1.946639376688094387e+02,1.222587365401796689e+02
1.780000000000000027e+00,0.000000000000000000e+00,1.849169528528210193e+01,-8.597398605978354702e-01,1.000000000000000000e+00,1.958646402260051502e+02,1.209463091021887351e+02
1.790000000000000036e+00,0.000000000000000000e+00,1.848132035813059204e+01,-1.961093388877672927e+00,1.000000000000000000e+00,1.970738379496122548e+02,1.204160255870847891e+02
1.800000000000000044e+00,0.000000000000000000e+00,1.846071788780284706e+01,-2.616927115143764304e+00,1.000000000000000000e+00,1.982755747634235775e+02,1.199165158483330487e+02
1.810000000000000053e+00,0.000000000000000000e+00,1.841220293464691338e+01,-7.716764657606107747e+00,1.000000000000000000e+00,1.994700939740118883e+02,1.192862404682094990e+02
1.820000000000000062e+00,0.000000000000000000e+00,1.831771599440618559e+01,-1.081230324978790591e+01,1.000000000000000000e+00,2.006608482543288687e+02,1.188847634390177035e+02
1.830000000000000071e+00,0.000000000000000000e+00,1.821417848090394642e+01,-1.029254613083877423e+01,1.000000000000000000e+00,2.018479451354758680e+02,1.186076491446040677e+02
1.840000000000000080e+00,0.000000000000000000e+00,1.814714240551183266e+01,-4.201580882390694605e+00,1.000000000000000000e+00,2.029894787414592656e+02,1.109441271376115878e+02
1.850000000000000089e+00,0.000000000000000000e+00,1.816589132251387184e+01,4.788130874756514999e+00,1.000000000000000000e+00,2.041693412440938573e+02,1.224273609263988760e+02
1.860000000000000098e+00,0.000000000000000000e+00,1.826001057938243832e+01,1.131249453999483912e+01,1.000000000000000000e+00,2.053599831966471356e+02,1.182159970521166343e+02
1.870000000000000107e+00,0.000000000000000000e+00,1.837898553626819620e+01,1.127833512206123245e+01,1.000000000000000000e+00,2.065682776229342039e+02,1.224342402471859259e+02
1.880000000000000115e+00,0.000000000000000000e+00,1.849992495667315495e+01,1.087328448761350153e+01,1.000000000000000000e+00,2.077803767819720520e+02,1.208140312912342438e+02
1.890000000000000124e+00,0.000000000000000000e+00,1.859118995544515940e+01,7.032420880178863243e+00,1.000000000000000000e+00,2.089795503315505698e+02,1.195878328492541414e+02
1.900000000000000133e+00,0.000000000000000000e+00,1.863947515504807129e+01,2.795666712489851768e+00,1.000000000000000000e+00,2.101742031825002357e+02,1.191379895989668682e+02
1.910000000000000142e+00,0.000000000000000000e+00,1.864502362432907034e+01,-1.467480648613920247e+00,1.000000000000000000e+00,2.113657153061258214e+02,1.189469372549711608e+02
1.920000000000000151e+00,0.000000000000000000e+00,1.859103599800805284e+01,-9.161747964442696457e+00,1.000000000000000000e+00,2.125522931971420064e+02,1.185415889989848637e+02
1.929999999999999938e+00,0.000000000000000000e+00,1.847135392228614492e+01,-1.385469464385063176e+01,1.000000000000000000e+00,2.137380246908425931e+02,1.186268783215205644e+02
1.939999999999999947e+00,0.000000000000000000e+00,1.833709256295622581e+01,-1.317803721197273781e+01,1.000000000000000000e+00,2.149028059652249283e+02,1.149237932563663946e+02
1.949999999999999956e+00,0.000000000000000000e+00,1.823205592637215489e+01,-9.181091546969422978e+00,1.000000000000000000e+00,2.160605004899477137e+02,1.160962689252237539e+02
1.959999999999999964e+00,0.000000000000000000e+00,1.818016554827347164e+01,-3.028300389655717684e+00,1.000000000000000000e+00,2.172341139009008941e+02,1.180506843314486929e+02
1.969999999999999973e+00,0.000000000000000000e+00,1.819217010138167012e+01,3.772736545940782893e+00,1.000000000000000000e+00,2.184356556314356226e+02,1.184809159631346631e+02
1.979999999999999982e+00,0.000000000000000000e+00,1.821527062874652003e+01,1.492172275225755351e+00,1.000000000000000000e+00,2.196592882620227840e+02,1.218101775739768300e+02
1.989999999999999991e+00,0.000000000000000000e+00,1.823614762669875233e+01,1.886547691197013821e+00,1.000000000000000000e+00,2.208747651304823592e+02,1.212977506505547751e+02
2.000000000000000000e+00,0.000000000000000000e+00,1.827300074747999759e+01,4.024086331678009110e+00,1.000000000000000000e+00,2.220901899767825967e+02,1.214264675159223827e+02
2.009999999999999787e+00,1.000000000000000000e+00,1.820178575474399807e+01,-1.277227310935863436e+01,0.000000000000000000e+00,2.231344086097528248e+02,9.433205898730781769e+01
2.020000000000000018e+00,1.000000000000000000e+00,1.809516536445693902e+01,-1.286800850071321811e+01,0.000000000000000000e+00,2.242898697954145462e+02,1.271138576716034549e+02
2.029999999999999805e+00,1.000000000000000000e+00,1.789263554829156888e+01,-2.352908974957906096e+01,0.000000000000000000e+00,2.254237734881823201e+02,1.087876037968095631e+02
2.040000000000000036e+00,1.000000000000000000e+00,1.760045259144017038e+01,-3.351296531118546795e+01,0.000000000000000000e+00,2.266154326392910718e+02,1.260431374893681493e+02
2.049999999999999822e+00,1.000000000000000000e+00,1.721451042023374356e+01,-4.146247126421299356e+01,0.000000000000000000e+00,2.277779737644698059e+02,1.097926801771038470e+02
2.059999999999999609e+00,1.000000000000000000e+00,1.672380376084124620e+01,-5.276665810831585901e+01,1.000000000000000000e+00,2.289884967780051568e+02,1.252240776243150435e+02
2.069999999999999840e+00,1.000000000000000000e+00,1.621408954424248350e+01,-4.196587122637953371e+01,1.000000000000000000e+00,2.301807815875866083e+02,1.162009501182065634e+02
2.079999999999999627e+00,2.000000000000000000e+00,1.645492987424440656e+01,6.992628789578168380e+01,1.000000000000000000e+00,2.316817164965467555e+02,1.711424871404825581e+02
2.089999999999999858e+00,2.000000000000000000e+00,1.773896438860745661e+01,1.696752266109530751e+02,1.000000000000000000e+00,2.332261100277965795e+02,1.507795875075263154e+02
2.099999999999999645e+00,2.000000000000000000e+00,2.014480406633366982e+01,2.714322707136047939e+02,1.000000000000000000e+00,2.350826465275106898e+02,1.990175360925838390e+02
2.109999999999999876e+00,2.000000000000000000e+00,2.312379123754241661e+01,3.097030751963906141e+02,1.000000000000000000e+00,2.368995886863478120e+02,1.729002268670679712e+02
2.119999999999999662e+00,2.000000000000000000e+00,2.618734326027790260e+01,2.997252847493667787e+02,0.000000000000000000e+00,2.386583430942899895e+02,1.740221569559596730e+02
2.129999999999999893e+00,2.000000000000000000e+00,2.917183281051275046e+01,2.969703650698842807e+02,0.000000000000000000e+00,2.404079499424248922e+02,1.772371127228623209e+02
2.139999999999999680e+00,2.000000000000000000e+00,3.200088259312936856e+01,2.725912704768779236e+02,0.000000000000000000e+00,2.421860041802788430e+02,1.803731763980804033e+02
2.149999999999999911e+00,2.000000000000000000e+00,3.478667335361453894e+01,2.829571688944781727e+02,0.000000000000000000e+00,2.439288737671545562e+02,1.707958090004865142e+02
2.159999999999999698e+00,2.000000000000000000e+00,3.740217701632166580e+01,2.488669611592563626e+02,0.000000000000000000e+00,2.456993012755908978e+02,1.809604426036780467e+02
2.169999999999999929e+00,2.000000000000000000e+00,3.995116003731306620e+01,2.576128992804884206e+02,0.000000000000000000e+00,2.474308287731885514e+02,1.701547828502385755e+02
2.179999999999999716e+00,2.000000000000000000e+00,4.235856424510684093e+01,2.292330691391589994e+02,0.000000000000000000e+00,2.491868307217826555e+02,1.787635167555461919e+02
2.189999999999999947e+00,2.000000000000000000e+00,4.470534936924939728e+01,2.378948465408571451e+02,0.000000000000000000e+00,2.508994578069398926e+02,1.664695585795994361e+02
2.199999999999999734e+00,2.000000000000000000e+00,4.699323110205048692e+01,2.226711859748519942e+02,0.000000000000000000e+00,2.526033088299900271e+02,1.727277659612461207e+02
2.209999999999999964e+00,3.000000000000000000e+00,4.883073741757088015e+01,1.730111208198462975e+02,0.000000000000000000e+00,2.540050226043997270e+02,1.195475725678974754e+02
2.219999999999999751e+00,3.000000000000000000e+00,5.073156607762150117e+01,1.963159069228268834e+02,0.000000000000000000e+00,2.555745093173738951e+02,1.812996584525781714e+02
2.229999999999999982e+00,3.000000000000000000e+00,5.254659750518112560e+01,1.739919538342796841e+02,0.000000000000000000e+00,2.570810394397105938e+02,1.287133356813439207e+02
2.239999999999999769e+00,3.000000000000000000e+00,5.433378061812768323e+01,1.814297875825476751e+02,0.000000000000000000e+00,2.587395246077686011e+02,1.890391215426287772e+02
2.250000000000000000e+00,3.000000000000000000e+00,5.603420917221310305e+01,1.642828094878671266e+02,0.000000000000000000e+00,2.603104144659458257e+02,1.353881025602730972e+02
2.259999999999999787e+00,3.000000000000000000e+00,5.768575064679981779e+01,1.654144375063346786e+02,0.000000000000000000e+00,2.620125619689106315e+02,1.919294526089841781e+02
2.270000000000000018e+00,3.000000000000000000e+00,5.923449968123354381e+01,1.512874285028290160e+02,0.000000000000000000e+00,2.636444675402120197e+02,1.443739198882547328e+02
2.279999999999999805e+00,3.000000000000000000e+00,6.069358721131835921e+01,1.409824316385181930e+02,0.000000000000000000e+00,2.654087186799382039e+02,1.886404546083707885e+02
2.290000000000000036e+00,3.000000000000000000e+00,6.205443129366076960e+01,1.307013480034352995e+02,0.000000000000000000e+00,2.671293771277784685e+02,1.665356086467435830e+02
