time_s,phase,heading_x,heading_y,x_cm,y_cm,vx_cm_s,vy_cm_s
2.640000000000000124e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.958767462131989987e+02,-1.847616019565113676e+00,1.147101985314818933e+02,-3.353108775070346770e+00
2.649999999999999911e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.970390998659275397e+02,-1.886254694068912885e+00,1.167387288280052218e+02,-4.423631905904742645e+00
2.660000000000000142e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.982243420704511436e+02,-1.902040705711623758e+00,1.168001272093075755e+02,-1.589255305755531422e+00
2.669999999999999929e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.994367030139304120e+02,-1.917391938174480392e+00,1.210965556052409937e+02,-1.526912550262568669e+00
2.680000000000000160e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.006493928296280842e+02,-1.933265709270288069e+00,1.214300748225259241e+02,-1.762032472033376429e+00
2.689999999999999947e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.018361018606224775e+02,-1.949096109591899495e+00,1.167339415063942880e+02,-1.501456285157547921e+00
2.700000000000000178e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.030384203930765921e+02,-1.972122630020905598e+00,1.221457864080664422e+02,-2.946685946847786397e+00
2.709999999999999964e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.042425818756240119e+02,-1.998516854577336188e+00,1.210326900175139997e+02,-2.858291926414156414e+00
2.720000000000000195e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.054275096403745806e+02,-2.034180445033171747e+00,1.163679687263345244e+02,-4.159352574087978205e+00
2.729999999999999982e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.066248414176446317e+02,-2.057529673249707702e+00,1.214446150454138404e+02,-1.537924900920151661e+00
2.740000000000000213e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.078222402621818219e+02,-2.081137185772198528e+00,1.207144599063662014e+02,-1.667102182061469540e+00
2.750000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.090317612465258321e+02,-2.093308958813480114e+00,1.209905082990128307e+02,-8.328716931338457918e-01
2.760000000000000231e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.102414319038975918e+02,-2.096966929927513767e+00,1.209159261296392884e+02,-1.179503455794052857e-01
2.770000000000000018e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.114291201002463367e+02,-2.098676641816953570e+00,1.169628152913879831e+02,-1.200721845823319034e-01
2.780000000000000249e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.126335861402511114e+02,-2.095534118285669489e+00,1.223302256851987835e+02,5.379333910084969084e-01
2.790000000000000036e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.138303502298056742e+02,-2.089112476543539820e+00,1.178175700238729888e+02,7.542004089983633808e-01
2.800000000000000266e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.150540913328404145e+02,-2.078825920865835286e+00,1.225131746707181861e+02,1.185054216584462639e+00
2.810000000000000053e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.162730681443206322e+02,-2.069931972144726018e+00,1.216079017433007863e+02,7.082613608097504398e-01
2.819999999999999840e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.174679132865459223e+02,-2.053593980803746444e+00,1.176936857597318209e+02,2.153706224536353631e+00
2.830000000000000071e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.186894339245015999e+02,-2.048456016028732840e+00,1.218537050347604804e+02,7.220730732404623264e-01
2.839999999999999858e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.198805725602557004e+02,-2.041132799276191623e+00,1.170850350227519385e+02,4.880222870928797585e-01
2.850000000000000089e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.210869257402009112e+02,-2.022645263683795491e+00,1.226179379340022706e+02,2.690893632206656338e+00
2.859999999999999876e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.222917922380567006e+02,-1.999034186117534473e+00,1.189711148583439240e+02,2.527094134881828325e+00
2.870000000000000107e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.235322530114389110e+02,-1.956643785324583051e+00,1.242917300537759644e+02,4.684653329092897778e+00
2.879999999999999893e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.247739629060107518e+02,-1.909190646433058358e+00,1.239579431448365057e+02,4.918438095967656132e+00
2.890000000000000124e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.259774934371777704e+02,-1.854002987639802313e+00,1.183929788874922480e+02,5.660189214184803141e+00
2.899999999999999911e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.271987274957572822e+02,-1.800569670563524349e+00,1.240566222864649717e+02,5.311102288221478673e+00
2.910000000000000142e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.284068675773414157e+02,-1.743044892071434537e+00,1.187268009170782506e+02,5.946932290046182068e+00
2.919999999999999929e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.296340466011084231e+02,-1.687808236807521789e+00,1.228495380760616200e+02,5.531393725778979586e+00
2.930000000000000160e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.308568281000959246e+02,-1.631178490648094170e+00,1.218648161444041591e+02,5.770549469339774085e+00
2.939999999999999947e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.320597104021861696e+02,-1.578915762342814055e+00,1.216529803070618385e+02,5.622774960464731464e+00
2.950000000000000178e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.332787398884161689e+02,-1.523460303800560078e+00,1.215415062385293226e+02,5.419150925724420809e+00
2.959999999999999964e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.344892874418598581e+02,-1.471161673878221610e+00,1.206823181122844062e+02,5.123662357854866123e+00
2.970000000000000195e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.356580942674149242e+02,-1.407695901527598270e+00,1.161954451721588129e+02,5.843051321625152283e+00
2.979999999999999982e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.368598527176453672e+02,-1.358798760055876631e+00,1.223874996159764521e+02,4.559005475606605629e+00
2.990000000000000213e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.380624299119381817e+02,-1.305086484431049021e+00,1.186390829226979520e+02,6.049092983074178420e+00
3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.392843909864307648e+02,-1.246190048299256725e+00,1.240767409821778244e+02,5.954075743677996080e+00
3.010000000000000231e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.405049271946138560e+02,-1.182818976680632961e+00,1.224896216995649638e+02,6.210235531853420810e+00
3.020000000000000018e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.417093394281526457e+02,-1.126620625887332805e+00,1.213099297311415654e+02,5.844571070249231504e+00
3.030000000000000249e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.429230981624313017e+02,-1.069160387378506938e+00,1.209073359231222895e+02,5.588106073548765096e+00
3.040000000000000036e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.441300966324611181e+02,-1.016682900498574238e+00,1.203538760943223309e+02,5.040433087808056101e+00
3.050000000000000266e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.453334989522476803e+02,-9.685198896788180800e-01,1.201526173140354103e+02,4.588974398737617477e+00
3.060000000000000053e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.465333968644068250e+02,-9.250126628249387695e-01,1.202261434085091452e+02,4.234360712676674687e+00
3.070000000000000284e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.477354582718713800e+02,-8.855968592921129590e-01,1.202067570583905649e+02,3.769118534857820890e+00
3.080000000000000071e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.488899197737043210e+02,-8.361526821464692061e-01,1.118632665999237190e+02,5.825095899848962588e+00
3.089999999999999858e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.500883147217624014e+02,-8.075981689379538864e-01,1.219416012260466715e+02,2.727515855485231011e+00
3.100000000000000089e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.512834912840536958e+02,-7.772430548091884273e-01,1.179390381205052591e+02,2.936142469190314408e+00
3.109999999999999876e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.525061962011015453e+02,-7.515785526894784851e-01,1.249022016473127366e+02,2.395384619382891156e+00
3.120000000000000107e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.537342812225398916e+02,-7.228410391523941714e-01,1.235346634599321192e+02,3.042441279123836662e+00
3.129999999999999893e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.549725995913949532e+02,-6.905445572324453440e-01,1.237326362797265915e+02,3.495955864871284291e+00
3.140000000000000124e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.561845753712131568e+02,-6.609658414950086991e-01,1.192807437677750499e+02,2.602890601252589420e+00
3.149999999999999911e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.573977840919664573e+02,-6.136595350133096094e-01,1.194185133371565826e+02,5.284957331636581657e+00
3.160000000000000142e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.586208692232393105e+02,-5.799034229951530728e-01,1.239299193616350721e+02,2.641718653593980726e+00
3.169999999999999929e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.598523997393632499e+02,-5.481715101531434708e-01,1.228756107139905396e+02,3.084449652552663235e+00
3.180000000000000160e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.610823013611469037e+02,-5.187713274548575448e-01,1.228617950791448550e+02,2.834409673444836297e+00
3.189999999999999947e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.623086688247008169e+02,-4.934947671617674336e-01,1.223665444519582763e+02,2.255199372932739532e+00
3.200000000000000178e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.635098716392381561e+02,-4.748535529771469865e-01,1.184272692044946211e+02,1.679556779502330954e+00
3.209999999999999964e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.647314748048382285e+02,-4.573994048560997006e-01,1.242518164155596878e+02,1.692750154353872993e+00
3.220000000000000195e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.659386432637975872e+02,-4.451605958773772187e-01,1.187828300874676586e+02,1.010442711790334736e+00
3.229999999999999982e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.671664229931354271e+02,-4.365434298735989538e-01,1.222725028776719256e+02,6.197357031514759695e-01
3.240000000000000213e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.683637028639006985e+02,-4.252126816320382918e-01,1.179999054269692493e+02,1.508697278485079840e+00
3.250000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.695805381118628929e+02,-4.248617972674919585e-01,1.235787088795440951e+02,-6.418331436023732017e-01
3.260000000000000231e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.708025513181140127e+02,-4.238094760707292741e-01,1.229271671597167455e+02,-4.762527197124131195e-01
3.270000000000000018e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.720339583319355938e+02,-4.319508134928172760e-01,1.230175869174789085e+02,-7.735386386005745907e-01
3.280000000000000249e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.732407451578826567e+02,-4.453651251674951017e-01,1.186708551952638118e+02,-1.746568715545370187e+00
3.290000000000000036e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.744614517458838350e+02,-4.498449528972715550e-01,1.240289687121887852e+02,1.214919758924792870e-01
3.300000000000000266e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.756923456177744356e+02,-4.577849354348403343e-01,1.231554983005095210e+02,-1.010765584044027277e+00
3.310000000000000053e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.769257651790060777e+02,-4.744829914563641893e-01,1.234194920409480147e+02,-2.310180575754551491e+00
3.320000000000000284e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.781440402586015352e+02,-5.027494945020674066e-01,1.203438873528512261e+02,-3.274013433146653718e+00
3.330000000000000071e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.793795688404142652e+02,-5.447334102777805498e-01,1.253024352271462618e+02,-4.984605057607951473e+00
3.339999999999999858e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.806182348741468786e+02,-5.991319247939960180e-01,1.244571164170820339e+02,-6.174559778370236174e+00
3.350000000000000089e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.818560080606291081e+02,-6.632942056659326679e-01,1.232784767183846952e+02,-6.569286494052752445e+00
3.359999999999999876e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.830615933399328128e+02,-7.401077165763941812e-01,1.185268701737055750e+02,-8.554075372237454289e+00
3.370000000000000107e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.842721970118670924e+02,-8.069850854119717809e-01,1.227412832487640060e+02,-5.977127598564793587e+00
3.379999999999999893e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.854902339411979710e+02,-8.758349463386192468e-01,1.214464906903133254e+02,-6.851835021700251716e+00
3.390000000000000124e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.867002248227278187e+02,-9.453759734175284368e-01,1.207698527704359321e+02,-7.121247955151180697e+00
3.399999999999999911e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.878837569669501022e+02,-1.021075276874100712e+00,1.164586146513471050e+02,-7.950674243964270360e+00
3.410000000000000142e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.890852674684730914e+02,-1.099586107209114205e+00,1.221350902607261588e+02,-8.087843368858962378e+00
3.419999999999999929e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.902904503105402227e+02,-1.187174445834579872e+00,1.210909815120429585e+02,-9.061919973754251956e+00
3.430000000000000160e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.914947545838441556e+02,-1.282040615884161738e+00,1.199654499429546348e+02,-9.821141997694430970e+00
3.439999999999999947e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.926918142677542960e+02,-1.382917252402173558e+00,1.195351500567008145e+02,-1.034232021421066783e+01
3.450000000000000178e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.938815118329560505e+02,-1.491044831861607411e+00,1.196487730525497710e+02,-9.919844639048571722e+00
3.459999999999999964e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.950422094610553927e+02,-1.595215910331449605e+00,1.151898848830503255e+02,-1.099634239367773603e+01
3.470000000000000195e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.962244449509704509e+02,-1.683318327578954943e+00,1.199230967144283824e+02,-7.755607781423996983e+00
3.479999999999999982e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.973954457222267251e+02,-1.774402178695751120e+00,1.151567437404389551e+02,-9.766179176412324026e+00
3.490000000000000213e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.985814066200627508e+02,-1.852275757042360471e+00,1.189117946313326399e+02,-7.736747591281961434e+00
3.500000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.997668431071412556e+02,-1.933997782550759714e+00,1.182088279162277757e+02,-8.382341766443168751e+00
3.510000000000000231e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.009493442104480323e+02,-2.019929814202044760e+00,1.182606722775500145e+02,-8.834611929489383897e+00
3.520000000000000018e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.021368862322217979e+02,-2.109174665132482751e+00,1.191521250227871320e+02,-9.075279473942025277e+00
3.530000000000000249e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.033050200692868543e+02,-2.202889177336025739e+00,1.156506522086262976e+02,-1.003242870342248416e+01
3.540000000000000036e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.045063612585703936e+02,-2.288636814798326036e+00,1.225256096835873905e+02,-8.091584620682054307e+00
3.550000000000000266e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.057066095259094709e+02,-2.380637825121468598e+00,1.183332006313523976e+02,-9.637933330406522003e+00
3.560000000000000053e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.069235173914781285e+02,-2.461268155842953220e+00,1.232571747288841806e+02,-7.447541492153249010e+00
3.570000000000000284e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.081446640996307451e+02,-2.537406936476209296e+00,1.225528054131052897e+02,-6.970433714515042567e+00
3.580000000000000071e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.093588814127860473e+02,-2.611190887655329362e+00,1.215973331795156156e+02,-6.645031049731605854e+00
3.589999999999999858e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.105713320149258152e+02,-2.673815316899326167e+00,1.210382890684746542e+02,-6.060089171106422867e+00
3.600000000000000089e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.117802863486493266e+02,-2.729774095258941102e+00,1.209831455680937040e+02,-5.431100289761469746e+00
3.609999999999999876e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.129668597148411209e+02,-2.794838206046741824e+00,1.168203479019926476e+02,-7.255444609887446106e+00
3.620000000000000107e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.141714627312297807e+02,-2.852311734320685410e+00,1.223985925819095542e+02,-5.357461604623905416e+00
3.629999999999999893e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.153702751019757216e+02,-2.923465866899532362e+00,1.180804654419828097e+02,-8.227379820417107581e+00
3.640000000000000124e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.165910185083538977e+02,-2.989271704235157312e+00,1.217457907113574009e+02,-7.140571966990377994e+00
3.649999999999999911e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.178045126942923844e+02,-3.067758220178602890e+00,1.211328754763749629e+02,-8.275098501581059196e+00
3.660000000000000142e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.189949021669635272e+02,-3.148895890393780483e+00,1.170308245293242919e+02,-8.069727968835652021e+00
3.669999999999999929e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.202110716072929222e+02,-3.230735887125361749e+00,1.211208921757872332e+02,-8.118686592416944237e+00
3.680000000000000160e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.214144953310769210e+02,-3.309507620619271506e+00,1.200196521831551593e+02,-7.649356129540708871e+00
3.689999999999999947e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.225876718941030958e+02,-3.396604487587975285e+00,1.155738690627654819e+02,-9.132448313943188012e+00
3.700000000000000178e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.237773657511436340e+02,-3.471266181262722128e+00,1.209903130380581615e+02,-6.753312402486357335e+00
3.709999999999999964e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.249616174941562008e+02,-3.551520386130212703e+00,1.166164910736200824e+02,-8.828236530092622658e+00
3.720000000000000195e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.261529751516304714e+02,-3.628111556570714935e+00,1.207147938421393860e+02,-7.144730225437101012e+00
3.729999999999999982e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.273524662790842967e+02,-3.704937072878079274e+00,1.197370864876680798e+02,-7.881316025405454617e+00
3.740000000000000213e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.285495365717862910e+02,-3.784711798038474573e+00,1.197641097433844521e+02,-7.963700565852287028e+00
3.750000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.297286971705502197e+02,-3.862956120675963501e+00,1.162161455918281376e+02,-7.904418926054364469e+00
3.760000000000000231e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.309270685640381657e+02,-3.935246281256724821e+00,1.218009970815106016e+02,-6.938713351746256031e+00
3.770000000000000018e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.321325150619461510e+02,-4.005847435990075311e+00,1.215140310482541395e+02,-6.794689840617598620e+00
3.780000000000000249e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.333288112104687571e+02,-4.090507885080771011e+00,1.179655574140140288e+02,-9.694958542502364551e+00
3.790000000000000036e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.345376869125756230e+02,-4.153023609205506617e+00,1.212778007539962175e+02,-5.857588666258362053e+00
3.800000000000000266e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.357467896493384956e+02,-4.215100126036841921e+00,1.205182498349328881e+02,-6.263871171355714473e+00
3.810000000000000053e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.369501129027322577e+02,-4.279356503557583125e+00,1.202371278813412232e+02,-6.540353606121357188e+00
3.820000000000000284e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.381548541977339823e+02,-4.345473964623516316e+00,1.206744301694605781e+02,-6.712409482575222519e+00
3.830000000000000071e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.393489756937296420e+02,-4.417489868676931941e+00,1.183845966070307725e+02,-7.693999208867803752e+00
3.839999999999999858e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.405693087617736410e+02,-4.480920678802044144e+00,1.239049800024186538e+02,-5.881871902652639150e+00
3.850000000000000089e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.417827835732571202e+02,-4.551745205112717407e+00,1.195367333136440067e+02,-7.678597280793344027e+00
3.859999999999999876e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.430215866534451834e+02,-4.604361951297701872e+00,1.234731599847173129e+02,-5.429802937433093390e+00
3.870000000000000107e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.442345423909928286e+02,-4.659964303673985953e+00,1.225454994222081666e+02,-5.356323635851006237e+00
3.879999999999999893e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.454630415723192414e+02,-4.707776979238945003e+00,1.226550262081051130e+02,-4.461471238798953465e+00
3.890000000000000124e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.466896829892688743e+02,-4.750158505174534085e+00,1.227378113167876705e+02,-3.930983244700541501e+00
3.899999999999999911e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.479190183119092126e+02,-4.790123411282752208e+00,1.227867561639988310e+02,-4.069932987061092966e+00
3.910000000000000142e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.491422144312721798e+02,-4.829417718157618999e+00,1.220035164500395553e+02,-3.892085082912704497e+00
3.919999999999999929e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.503383449102290683e+02,-4.874392298627458153e+00,1.178258639394214242e+02,-5.088029629504889684e+00
3.930000000000000160e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.515533506696251607e+02,-4.899594827081537929e+00,1.236490836352936782e+02,-1.210998367834793754e+00
3.939999999999999947e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.527725053198273599e+02,-4.921722786989762177e+00,1.226260713659236501e+02,-1.404608353366427087e+00
3.950000000000000178e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.539942365348262001e+02,-4.931877666218899670e+00,1.219216421020594083e+02,-8.133259937970084286e-01
3.959999999999999964e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.551890931878858737e+02,-4.938977776346184179e+00,1.176746400392377723e+02,-6.980110861835011615e-01
3.970000000000000195e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.564004386285110400e+02,-4.944717758556753218e+00,1.231116612336277285e+02,-5.387331972940998526e-01
3.979999999999999982e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.576094717330385038e+02,-4.954091067071257015e+00,1.221283603360692211e+02,-1.072209329136291078e+00
3.990000000000000213e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.588355765777878332e+02,-4.967107679490501582e+00,1.225292610223317666e+02,-1.547087983139255218e+00
4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.600492629930484441e+02,-4.993747055122852885e+00,1.229548570219160837e+02,-2.191496692278054326e+00
4.009999999999999787e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.610833899158320719e+02,-5.199417140977123708e+00,9.271887342168699320e+01,-3.029000348660202491e+01
4.020000000000000462e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.621374616556713590e+02,-5.421077781897669645e+00,1.141179926757351240e+02,-1.658325526002979444e+01
4.030000000000000249e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.631165420745057872e+02,-5.731092442724553315e+00,8.782961285166224741e+01,-3.912640635613550444e+01
4.040000000000000036e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.641811593330170354e+02,-5.968695921796860482e+00,1.188989542754695208e+02,-1.402757500979121019e+01
4.049999999999999822e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.652458411590936862e+02,-6.193773932566020157e+00,1.007067364089321302e+02,-2.345311000805024904e+01
