time_s,x_m,y_m,z_m,vx_m_s,deck_clearance_cm
0.3,0.1786562277748905,-0.013085619047061509,0.40142873150767316,0.5890215808260185,0.142873150767317
0.31,0.18452005956560996,-0.01371978752742187,0.39760412362190234,0.5810962980117519,-0.23958763780976555
0.32,0.19117887541433456,-0.013420908278981344,0.3956223564730978,0.717719929359973,-0.4377643526902203
0.33,0.19844860602166473,-0.011649232898533228,0.39564976893809367,0.7276725787191782,-0.43502310619063234
0.34,0.20640628405826322,-0.008705979525129578,0.39746894521662285,0.7916389486848725,-0.2531054783377146
0.35000000000000003,0.21530082634597766,-0.004210761085270329,0.4005139166654307,0.9541284926724438,0.05139166654306859
0.36,0.22478755019977767,0.0016805204276784341,0.40593219689365784,0.9034187484377603,0.5932196893657843
0.37,0.23397609631875482,0.0080643348354543,0.41242623593061445,0.8903242792229775,1.2426235930614453
0.38,0.2434403976314603,0.013984865036986843,0.4207710583006362,0.987117016306735,2.077105830063622
0.39,0.25394816018868743,0.018976427159486147,0.4309790735346556,1.0792872618112561,3.0979073534655592
0.4,0.2647894598801774,0.023827757647742934,0.4408603277487239,1.0786135436745568,4.0860327748723915
0.41000000000000003,0.2755856983671795,0.02882938066454042,0.4495282390950004,1.0739412449070374,4.95282390950004
0.42,0.28637035111393305,0.033868271777360834,0.4571188146301538,1.0732460211669472,5.711881463015381
0.43,0.2971321889161157,0.03892036560695512,0.4637004957013002,1.0712415353533524,6.370049570130018
0.44,0.30772350152802996,0.04402704811900485,0.4693322704033307,1.0577306428600621,6.933227040333071
0.45,0.3177622878351365,0.04951335899563087,0.4742814445690252,0.9840478539486587,7.428144456902522
0.46,0.3280551399595785,0.05466889655496169,0.4781180068258558,1.0588681913001707,7.811800682585582
0.47000000000000003,0.3383223891810754,0.05978356980986576,0.4809159155656664,1.0450878112589113,8.091591556566637
0.48,0.3486546483968471,0.06489975877404344,0.48263903678397546,1.034715783053731,8.263903678397547
0.49,0.3589228692848762,0.07003537619930589,0.4833320209743066,1.030364262883819,8.33320209743066
0.5,0.36925975643566,0.07516540754570632,0.4829862964593895,1.0356161095308019,8.298629645938952
0.51,0.37963520443020643,0.08028258152440741,0.4816375901896309,1.0392050467585576,8.163759018963093
0.52,0.39004044881778044,0.08540266251988779,0.47928157761957935,1.0416586438050615,7.9281577619579355
0.53,0.4000055229899984,0.09078249561517002,0.47613475088583207,0.965805405782977,7.613475088583208
0.54,0.4102723147172709,0.09590751667552562,0.47192874848487176,1.0675905396742298,7.192874848487177
0.55,0.4201275407155923,0.10150113920028919,0.46700708417098896,0.9324593762891885,6.700708417098896
0.56,0.43047804902608144,0.10660604630987,0.46080288746008624,1.054935119318474,6.080288746008625
0.5700000000000001,0.44071415856716534,0.11193545978632913,0.4537021002196866,1.0023368079669177,5.370210021968661
0.58,0.45119993595031843,0.11690422925659026,0.4454643567236845,1.0415169592337628,4.546435672368451
0.59,0.4615059057281828,0.12152036989658989,0.436874232132814,1.0208913668619253,3.6874232132814018
0.6,0.47192377432919574,0.12523759431762294,0.429035930039156,1.0593204569510934,2.903593003915603
0.61,0.4830429038377441,0.12752320859126026,0.42260589165507845,1.1475958018013703,2.260589165507845
0.62,0.4944617623650729,0.12867179339712154,0.417765488514045,1.1556311728732684,1.7765488514044998
0.63,0.5070982812606447,0.12777912894009252,0.4142620087613817,1.323951933279173,1.4262008761381701
0.64,0.5202591544180457,0.1246456109954916,0.41322520698655213,1.3049750258090091,1.3225206986552136
0.65,0.533397245787706,0.11985454798676655,0.41512556849966026,1.2681407185936389,1.5125568499660265
0.66,0.5471873959665043,0.11374321815538335,0.4190290025445487,1.4455290444836055,1.902900254454873
0.67,0.5611799254385982,0.10692980255162603,0.4238188654511408,1.3901248555763148,2.3818865451140785
0.68,0.575527789507688,0.09985543418547792,0.42766211647409397,1.4276388584993078,2.7662116474093974
0.6900000000000001,0.5899125188019404,0.09292824036758826,0.4314496300295245,1.4204663848113706,3.1449630029524527
0.7000000000000001,0.6043711902914713,0.08544420810914277,0.4347027568312385,1.4501026976239488,3.4702756831238495
0.71,0.6189978386833309,0.07826291740048841,0.4369483745925883,1.4728744560606857,3.694837459258829
0.72,0.6338274892320293,0.07068197747843091,0.4380169806584186,1.4437317208248885,3.8016980658418604
0.73,0.6489071971595176,0.06330654792806716,0.4379508345047774,1.498882580137163,3.7950834504777404
0.74,0.663623699073659,0.05628546429283988,0.43713919885804275,1.4502784550119976,3.713919885804276
0.75,0.6780453657812585,0.04880162135245979,0.43542339033371763,1.4308622496008936,3.5423390333717637
0.76,0.6924258577395538,0.041716858665978476,0.43285789509390576,1.460407723803981,3.285789509390577
0.77,0.7070853843128652,0.03432475793328376,0.4291515317499096,1.4674563736252744,2.9151531749909614
0.78,0.7220097596133475,0.027262098261130074,0.42437208422369876,1.451095092431888,2.437208422369877
0.79,0.7372057144305196,0.019979744962847292,0.41855146690266853,1.5120094013039393,1.8551466902668539
0.8,0.7523671356874716,0.012637686019378034,0.4121916918991081,1.5099047546372206,1.2191691899108097
0.81,0.7671064497570803,0.005821159820572618,0.4062771576094441,1.451474404136325,0.6277157609444112
0.8200000000000001,0.781771095398249,-0.0003716598082372203,0.40088895050761925,1.4675582499096929,0.08889505076192517
0.8300000000000001,0.7960628175733101,-0.0053495782988898875,0.39556553299142433,1.3752108186769112,-0.44344670085756654
