time_s,phase,angle_deg,x_m,y_m,vx_cm_s,vy_cm_s,speed_cm_s,lane_error_cm
2.9399999999999813,JUMP +60°,60.0,3.910747644577774,-0.4123323792804385,161.11194621720495,-53.25941689288317,169.68684304230976,69.65060460365922
2.949999999999981,JUMP +60°,60.0,3.926629014714563,-0.41721230904196155,157.32813285583597,-45.195999707775385,163.69123305018144,70.54790951697534
2.959999999999981,JUMP +60°,60.0,3.942601430108368,-0.4224486597382677,161.2087814039348,-56.80210760210809,170.92323022276142,71.43609464173247
2.9699999999999807,JUMP +60°,60.0,3.958527975894889,-0.42774525890851794,158.4844154020198,-52.27418742624911,166.88289485862413,72.32387363085691
2.9799999999999804,JUMP +60°,60.0,3.974333468453351,-0.4331545385508719,156.54121441832126,-53.07602561298532,165.29433234818765,73.20206855075075
2.9899999999999802,JUMP +60°,60.0,3.9903367407221837,-0.43874763534835953,160.58215857398127,-56.29359431257205,170.16344617134348,74.09094505767588
2.99999999999998,JUMP +60°,60.0,4.006300866655403,-0.44419609830389367,158.60851298131453,-52.59046425747555,167.10002190592505,74.99287192581896
3.00999999999998,JUMP +60°,60.0,4.022313653423709,-0.449748946757033,161.07628519727257,-57.161072082923006,170.91798563820663,75.89899194610541
3.0199999999999796,JUMP +60°,60.0,4.038263231417921,-0.4552590706116766,158.59985809580158,-53.62288711864578,167.41961955203286,76.80969078290234
3.0299999999999794,JUMP +60°,60.0,4.054092606271106,-0.460861442881092,158.11922683578848,-57.313680787634944,168.18605144474512,77.71201638327203
3.039999999999979,JUMP +60°,60.0,4.070033222321128,-0.46657321431920007,160.293773238068,-56.75511812594423,170.04480930739126,78.62319711718922
3.049999999999979,JUMP +60°,60.0,4.086073528149077,-0.472548006848334,161.72512184673283,-62.509225565057314,173.38517329080878,79.53316054362989
3.0599999999999787,JUMP +60°,60.0,4.102145113324429,-0.4787048103144741,159.91617450444699,-60.204727988291054,170.87361452336884,80.44165290295493
3.0699999999999785,JUMP +60°,60.0,4.118100507155364,-0.4847889539993639,158.5983091400175,-58.722403012469584,169.12050223917694,81.35227555964208
3.0799999999999783,JUMP +60°,60.0,4.134170779455365,-0.4909762972330407,161.77721976404257,-63.3418123728516,173.73558653672788,82.2729009284934
3.089999999999978,JUMP +60°,60.0,4.150215037561506,-0.4970205937298284,159.5498855374722,-58.406986103382074,169.90450847667685,83.20686340207342
3.099999999999978,JUMP +60°,60.0,4.166299814200159,-0.5028764451979177,161.46970762246514,-58.43816122398277,171.71920442083518,84.16196494431571
3.1099999999999777,JUMP +60°,60.0,4.1821282131001976,-0.5088071351039012,155.7249542669773,-56.550201347323956,165.67494274595373,85.09848978503913
3.1199999999999775,JUMP +60°,60.0,4.198076745301588,-0.5149601050720372,161.85019570114844,-64.46727718324985,174.21686392517233,86.03839356106246
3.1299999999999772,JUMP +60°,60.0,4.214027614103612,-0.5210847098642503,159.3696150738465,-59.747071462850535,170.2010186725478,86.986762554137
3.139999999999977,JUMP +60°,60.0,4.230084987501983,-0.5273196546370114,160.76396187003445,-61.93515449173466,172.28178893331975,87.94411782225748
3.149999999999977,JUMP +60°,60.0,4.2460867458153215,-0.5332577940031688,159.35691485993715,-57.32786439730234,169.35498324534987,88.92039643889701
3.1599999999999766,JUMP +60°,60.0,4.262179958035429,-0.5392923783814656,162.3456709072038,-62.11688577648925,173.8235437473288,89.90510582082649
3.1699999999999764,JUMP +60°,60.0,4.278284420507728,-0.5454294159691001,159.99986191960932,-59.8552284150393,170.8291666633967,90.89138579037841
