time_s,jump_idx,requested_height_cm,phase,height_cm,vz_cm_s,vx_cm_s,measured_rise_cm,ground_contact
2.1299999999999986,0,20.0,move,17.2093524968557,13.512625100839262,144.5897797462914,20.988664020910587,1
2.1399999999999983,0,20.0,move,17.426124662573226,25.113588111181034,143.95402283202867,20.988664020910587,1
2.149999999999998,0,20.0,move,17.732676306245658,33.679764825170565,143.19903695521177,20.988664020910587,1
2.159999999999998,0,20.0,move,18.081838342856408,33.469653718532804,142.4916912317763,20.988664020910587,1
2.1699999999999977,0,20.0,move,18.412260794951145,32.175857056478954,138.3944082191684,20.988664020910587,1
2.1799999999999975,0,20.0,move,18.711908024993747,28.327446100354752,142.4119551284035,20.988664020910587,1
2.1899999999999973,0,20.0,move,18.94043157629214,18.51722317870881,141.39904370693003,20.988664020910587,1
2.199999999999997,0,20.0,move,19.067952926436696,8.493892068603348,142.1383426984862,20.988664020910587,0
2.209999999999997,0,20.0,move,19.09559797694199,-1.2936658906321834,142.28959165184486,20.988664020910587,1
2.2199999999999966,0,20.0,move,19.033930257501623,-9.694853900520378,142.78970335322273,20.988664020910587,1
2.2299999999999964,0,20.0,move,18.895531786839094,-16.84787530336347,142.67076578239792,20.988664020910587,1
2.239999999999996,0,20.0,move,18.694434980561777,-22.45922773862682,142.25778380891188,20.988664020910587,1
2.249999999999996,0,20.0,move,18.465837164262798,-23.12590325724666,138.60381969687234,20.988664020910587,1
2.259999999999996,0,20.0,move,18.24818049983185,-20.573176691915883,142.27470515862288,20.988664020910587,1
2.2699999999999956,0,20.0,move,18.079348837315376,-14.45777178850857,142.1653305125399,20.988664020910587,1
2.2799999999999954,0,20.0,move,17.982785008532247,-8.313615481383362,142.62344146077882,20.988664020910587,1
2.289999999999995,0,20.0,move,17.930688721072546,-3.3133714396643024,143.0295386996241,20.988664020910587,1
2.299999999999995,0,20.0,move,17.949936700834236,4.961835494131382,139.87763440598982,20.988664020910587,1
2.3099999999999947,0,20.0,move,18.04073295187,10.869221229585065,144.05808855948467,20.988664020910587,1
2.3199999999999945,0,20.0,move,18.146916926919243,9.571151838987744,142.88132507041377,20.988664020910587,1
2.3299999999999943,0,20.0,move,18.23614603633562,8.099300565390063,141.5275022313981,20.988664020910587,1
2.339999999999994,0,20.0,move,18.312877412743614,6.706059074856133,140.8086428206917,20.988664020910587,1
2.349999999999994,0,20.0,move,18.37207089145568,4.882529217469923,140.55629160160836,20.988664020910587,1
2.3599999999999937,0,20.0,move,18.414544589748928,3.654254276534978,141.01689128860068,20.988664020910587,1
2.3699999999999934,0,20.0,move,18.422063295963316,-1.6966558389501123,137.1061035255639,20.988664020910587,1
2.3799999999999932,0,20.0,move,18.376995060538025,-6.388239135093811,141.47558304531097,20.988664020910587,1
2.389999999999993,0,20.0,move,18.29993602298908,-8.867850334133417,140.68110836533515,20.988664020910587,1
2.399999999999993,0,20.0,move,18.212332696522733,-9.264978360559105,140.1945303114848,20.988664020910587,1
2.4099999999999926,0,20.0,move,18.1329080659426,-7.701193209762254,139.9521918499543,20.988664020910587,1
2.4199999999999924,0,20.0,move,18.07500486662419,-5.198307408622298,139.22924056723843,20.988664020910587,1
2.429999999999992,0,20.0,move,18.049251370826344,-1.0574947255686065,135.22950892585607,20.988664020910587,1
2.439999999999992,0,20.0,move,18.04486676324605,-2.556154128556478,141.0055263956738,20.988664020910587,1
2.4499999999999917,0,20.0,move,18.01097781675477,-3.980293378262323,140.3294915698901,20.988664020910587,1
2.4599999999999915,0,20.0,move,17.987397757428973,-1.5691701931715696,140.2418583879485,20.988664020910587,1
2.4699999999999913,0,20.0,move,18.006804515612178,3.7641355649924484,139.63401738971615,20.988664020910587,1
2.479999999999991,0,20.0,move,18.073105260977304,6.980375570888292,135.321174076637,20.988664020910587,1
2.489999999999991,0,20.0,move,18.149153900621474,7.600036615486946,139.02189685794207,20.988664020910587,1
2.4999999999999907,0,20.0,move,18.231487764365244,7.996041967350181,137.49623908774075,20.988664020910587,1
2.5099999999999905,0,20.0,move,18.308511592257787,6.9405819807585685,136.80719316128273,20.988664020910587,1
